,timestamp,open,high,low,close,vwap,volume,count
83,2023-12-28 17:00:00,42463.8,42530.2,42463.8,42506.4,42497.9,27.97854794,213.0
84,2023-12-28 17:15:00,42506.4,42627.2,42506.3,42600.2,42601.9,38.12974952,307.0
85,2023-12-28 17:30:00,42600.2,42605.0,42571.9,42571.9,42587.9,10.18361127,270.0
86,2023-12-28 17:45:00,42572.0,42575.6,42473.9,42560.7,42516.5,7.54614372,262.0
87,2023-12-28 18:00:00,42560.8,42571.7,42477.5,42519.8,42515.2,10.45521363,262.0
88,2023-12-28 18:15:00,42519.8,42562.1,42443.0,42561.3,42506.5,12.29357325,242.0
89,2023-12-28 18:30:00,42561.3,42636.0,42424.1,42430.0,42556.1,35.54583221,398.0
90,2023-12-28 18:45:00,42430.1,42500.0,42429.2,42492.0,42478.0,9.45558632,238.0
91,2023-12-28 19:00:00,42492.0,42600.0,42489.1,42599.9,42559.9,13.61813418,361.0
92,2023-12-28 19:15:00,42600.0,42715.0,42578.0,42598.2,42638.3,21.94824165,382.0
93,2023-12-28 19:30:00,42598.1,42619.5,42551.7,42608.4,42588.2,13.63612165,302.0
94,2023-12-28 19:45:00,42608.5,42660.2,42608.4,42647.0,42649.6,7.78261772,165.0
95,2023-12-28 20:00:00,42646.8,42646.8,42460.0,42460.1,42543.9,15.16408204,237.0
96,2023-12-28 20:15:00,42460.1,42498.5,42454.7,42479.0,42468.8,13.67434797,168.0
97,2023-12-28 20:30:00,42479.0,42570.0,42381.1,42539.7,42456.8,16.46418675,279.0
98,2023-12-28 20:45:00,42539.7,42549.3,42502.9,42529.2,42518.1,14.99480583,224.0
99,2023-12-28 21:00:00,42529.2,42627.6,42459.8,42625.3,42528.7,58.11366741,455.0
100,2023-12-28 21:15:00,42625.3,42625.3,42601.3,42614.0,42613.3,3.75643562,135.0
101,2023-12-28 21:30:00,42614.0,42614.0,42500.1,42500.1,42542.4,8.58734456,200.0
102,2023-12-28 21:45:00,42500.0,42500.1,42383.0,42474.3,42430.9,36.34855881,287.0
103,2023-12-28 22:00:00,42474.3,42609.3,42402.3,42609.3,42502.8,15.11236341,263.0
104,2023-12-28 22:15:00,42609.8,42609.8,42508.0,42514.9,42545.7,7.79483766,200.0
105,2023-12-28 22:30:00,42514.9,42663.7,42514.9,42613.1,42589.6,107.28596054,505.0
106,2023-12-28 22:45:00,42613.1,42789.2,42607.2,42691.0,42695.5,100.85685846,758.0
107,2023-12-28 23:00:00,42694.3,42704.8,42606.2,42606.2,42653.9,30.65197556,281.0
108,2023-12-28 23:15:00,42606.2,42754.9,42606.2,42740.2,42708.2,37.83243645,327.0
109,2023-12-28 23:30:00,42740.3,42892.8,42719.6,42783.6,42792.5,88.77489214,571.0
110,2023-12-28 23:45:00,42783.5,42783.6,42615.6,42616.4,42657.7,35.0659585,332.0
111,2023-12-29 00:00:00,42616.4,42712.4,42616.3,42712.3,42668.7,19.51407134,247.0
112,2023-12-29 00:15:00,42712.7,42739.9,42630.0,42676.9,42669.4,14.17665159,332.0
113,2023-12-29 00:30:00,42686.5,42686.5,42558.1,42624.1,42599.5,8.12753485,269.0
114,2023-12-29 00:45:00,42624.2,42653.4,42443.0,42443.0,42514.6,12.1663966,314.0
115,2023-12-29 01:00:00,42443.1,42532.9,42250.0,42503.3,42341.7,29.54012449,506.0
116,2023-12-29 01:15:00,42494.7,42549.9,42350.0,42430.1,42482.5,10.3360755,268.0
117,2023-12-29 01:30:00,42430.1,42431.7,42189.0,42295.3,42275.2,70.10623921,466.0
118,2023-12-29 01:45:00,42295.3,42377.5,42203.4,42375.2,42320.4,5.91591916,210.0
119,2023-12-29 02:00:00,42375.2,42375.2,42299.7,42333.1,42350.2,42.95788097,183.0
120,2023-12-29 02:15:00,42333.1,42390.0,42333.0,42340.1,42358.8,23.03261098,158.0
121,2023-12-29 02:30:00,42340.1,42472.3,42340.1,42472.3,42428.5,8.73465537,165.0
122,2023-12-29 02:45:00,42472.2,42639.1,42472.2,42602.3,42591.5,12.071624,220.0
123,2023-12-29 03:00:00,42602.3,42602.3,42550.0,42550.1,42596.7,18.1814937,133.0
124,2023-12-29 03:15:00,42550.1,42599.9,42500.0,42599.9,42528.0,2.25937539,125.0
125,2023-12-29 03:30:00,42600.0,42789.7,42600.0,42755.9,42706.7,46.5232335,299.0
126,2023-12-29 03:45:00,42756.0,42784.8,42723.0,42723.0,42736.9,26.37368195,174.0
127,2023-12-29 04:00:00,42720.2,42777.6,42714.4,42714.5,42727.7,6.73214351,149.0
128,2023-12-29 04:15:00,42714.5,42714.5,42632.0,42640.4,42685.8,4.10075343,155.0
129,2023-12-29 04:30:00,42640.5,42645.0,42631.2,42645.0,42633.0,3.93603004,111.0
130,2023-12-29 04:45:00,42645.0,42697.3,42645.0,42693.7,42693.8,3.85056934,116.0
131,2023-12-29 05:00:00,42693.7,42693.7,42640.5,42645.0,42680.2,4.00478097,110.0
132,2023-12-29 05:15:00,42644.9,42646.0,42563.0,42563.0,42635.0,7.21754808,141.0
133,2023-12-29 05:30:00,42563.1,42657.5,42550.2,42657.5,42611.7,6.01615899,111.0
134,2023-12-29 05:45:00,42655.0,42696.8,42652.0,42696.8,42682.1,2.94131604,93.0
135,2023-12-29 06:00:00,42696.8,42700.0,42665.1,42670.6,42690.0,4.57003446,129.0
136,2023-12-29 06:15:00,42666.0,42670.6,42663.1,42670.6,42666.7,2.33729837,110.0
137,2023-12-29 06:30:00,42670.6,42670.6,42670.5,42670.6,42670.5,9.10106101,89.0
138,2023-12-29 06:45:00,42670.6,42670.6,42562.1,42569.2,42582.8,4.40591921,227.0
139,2023-12-29 07:00:00,42569.2,42570.1,42549.1,42549.1,42553.3,3.29481002,155.0
140,2023-12-29 07:15:00,42549.1,42549.1,42450.1,42489.5,42499.7,15.18358618,203.0
141,2023-12-29 07:30:00,42489.5,42489.6,42261.3,42351.4,42339.9,142.22077008,484.0
142,2023-12-29 07:45:00,42351.5,42460.3,42281.1,42311.9,42347.8,31.60256852,236.0
143,2023-12-29 08:00:00,42312.0,42459.1,42311.9,42455.1,42366.2,20.89806214,182.0
144,2023-12-29 08:15:00,42455.1,42515.9,42334.8,42348.4,42462.3,7.95728855,174.0
145,2023-12-29 08:30:00,42348.5,42515.9,42348.5,42474.5,42421.1,17.66394555,151.0
146,2023-12-29 08:45:00,42474.5,42509.3,42464.7,42489.3,42498.7,1.43711307,110.0
147,2023-12-29 09:00:00,42489.4,42511.0,42464.8,42511.0,42489.1,3.96831173,148.0
148,2023-12-29 09:15:00,42511.0,42633.4,42511.0,42619.7,42596.5,6.31994036,217.0
149,2023-12-29 09:30:00,42633.4,42700.0,42626.1,42673.6,42670.2,9.09478514,193.0
150,2023-12-29 09:45:00,42673.5,42696.9,42617.5,42683.1,42641.3,15.77342253,177.0
151,2023-12-29 10:00:00,42682.4,42799.9,42650.9,42705.7,42698.0,101.607123,442.0
152,2023-12-29 10:15:00,42706.2,42761.1,42706.2,42752.1,42744.1,2.0971639,117.0
153,2023-12-29 10:30:00,42752.1,42796.2,42752.0,42794.6,42790.0,10.65922268,153.0
154,2023-12-29 10:45:00,42794.6,42794.6,42721.0,42721.0,42777.5,21.93419882,267.0
155,2023-12-29 11:00:00,42720.9,42795.0,42720.0,42783.3,42753.3,1.33943122,118.0
156,2023-12-29 11:15:00,42782.2,42935.5,42781.7,42892.5,42896.5,34.90568306,321.0
157,2023-12-29 11:30:00,42892.4,42900.5,42865.7,42889.4,42878.2,7.32027124,144.0
158,2023-12-29 11:45:00,42889.5,42928.7,42846.9,42907.9,42882.8,10.86820471,192.0
159,2023-12-29 12:00:00,42907.9,42936.8,42866.8,42866.8,42926.5,8.19351878,208.0
160,2023-12-29 12:15:00,42866.8,42879.9,42820.9,42871.4,42856.7,4.30733368,187.0
161,2023-12-29 12:30:00,42871.5,42871.5,42794.5,42795.7,42835.3,43.49583067,207.0
162,2023-12-29 12:45:00,42797.2,42842.3,42795.5,42842.3,42828.6,7.49001427,127.0
163,2023-12-29 13:00:00,42842.3,42879.9,42842.2,42850.1,42856.3,8.47613085,195.0
164,2023-12-29 13:15:00,42850.0,42850.1,42749.7,42749.7,42801.2,13.31918941,230.0
165,2023-12-29 13:30:00,42749.8,42865.0,42739.9,42859.1,42787.9,10.82390981,268.0
166,2023-12-29 13:45:00,42859.1,42860.9,42827.3,42827.4,42844.2,7.69593305,176.0
167,2023-12-29 14:00:00,42827.4,42870.0,42818.9,42850.4,42840.8,5.64289082,148.0
168,2023-12-29 14:15:00,42850.4,42876.3,42808.2,42808.3,42862.4,15.25137211,179.0
169,2023-12-29 14:30:00,42808.3,43135.8,42808.3,43056.5,42965.9,69.21527514,590.0
170,2023-12-29 14:45:00,43056.6,43073.3,43010.0,43050.0,43044.4,10.01189284,249.0
171,2023-12-29 15:00:00,43050.0,43069.9,42874.5,42874.5,43007.2,84.24741907,315.0
172,2023-12-29 15:15:00,42874.5,42874.5,42679.5,42754.2,42760.7,15.24357316,390.0
173,2023-12-29 15:30:00,42754.2,42784.2,42551.6,42558.1,42704.9,36.35969009,389.0
174,2023-12-29 15:45:00,42565.9,42565.9,42215.7,42285.5,42322.5,59.67216554,765.0
175,2023-12-29 16:00:00,42285.6,42378.5,42221.0,42221.1,42314.3,63.05355671,430.0
176,2023-12-29 16:15:00,42221.1,42225.0,41921.2,42221.0,42094.3,104.66357143,1076.0
177,2023-12-29 16:30:00,42220.9,42325.0,42220.0,42247.0,42247.7,22.67694622,371.0
178,2023-12-29 16:45:00,42280.8,42287.9,42010.2,42010.2,42162.2,37.21059149,442.0
179,2023-12-29 17:00:00,42010.2,42066.8,41792.6,41920.1,41926.4,95.2356102,1004.0
180,2023-12-29 17:15:00,41920.0,42033.6,41818.0,41866.2,41960.6,64.94950421,562.0
181,2023-12-29 17:30:00,41866.3,41933.3,41767.7,41767.7,41851.9,25.50528614,430.0
182,2023-12-29 17:45:00,41767.8,41855.9,41702.0,41819.0,41753.6,99.11620671,624.0
183,2023-12-29 18:00:00,41819.0,41916.3,41789.8,41905.1,41862.4,28.24235313,419.0
184,2023-12-29 18:15:00,41902.1,41949.5,41895.0,41900.8,41926.9,62.21525061,371.0
185,2023-12-29 18:30:00,41900.8,42099.9,41888.1,42099.9,41991.4,17.82518233,372.0
186,2023-12-29 18:45:00,42099.9,42124.9,42045.6,42086.7,42085.5,58.40926179,316.0
187,2023-12-29 19:00:00,42086.6,42109.3,41989.2,42000.1,42074.7,29.13974869,318.0
188,2023-12-29 19:15:00,42000.1,42134.9,42000.0,42134.9,42081.4,10.64881043,246.0
189,2023-12-29 19:30:00,42134.9,42149.9,42105.2,42141.1,42135.7,10.9387865,242.0
190,2023-12-29 19:45:00,42141.1,42150.0,42107.9,42126.1,42132.9,59.64396982,294.0
191,2023-12-29 20:00:00,42126.1,42135.3,42050.2,42057.1,42096.0,24.56572346,253.0
192,2023-12-29 20:15:00,42057.1,42082.5,42050.2,42050.3,42061.7,5.66698984,239.0
193,2023-12-29 20:30:00,42050.2,42074.2,41950.0,41950.1,42023.9,7.06050618,236.0
194,2023-12-29 20:45:00,41950.0,42052.0,41950.0,42028.6,42011.2,38.89480153,282.0
195,2023-12-29 21:00:00,42028.6,42228.5,42009.2,42213.1,42106.7,28.6675894,399.0
196,2023-12-29 21:15:00,42213.0,42213.0,41967.0,41995.5,42080.1,15.68744855,290.0
197,2023-12-29 21:30:00,41995.5,41995.5,41900.0,41975.0,41952.9,9.78677855,293.0
198,2023-12-29 21:45:00,41975.1,42008.9,41905.9,41931.8,41955.1,18.55770972,246.0
199,2023-12-29 22:00:00,41931.8,41966.4,41829.1,41864.7,41903.5,70.06622272,375.0
200,2023-12-29 22:15:00,41847.8,41858.0,41300.6,41814.4,41664.8,160.32261173,1603.0
201,2023-12-29 22:30:00,41814.5,41844.6,41668.8,41810.4,41778.9,46.66782725,406.0
202,2023-12-29 22:45:00,41810.3,41856.5,41700.8,41784.3,41786.1,10.1447796,263.0
203,2023-12-29 23:00:00,41783.3,41878.2,41780.6,41867.4,41838.6,13.473273,282.0
204,2023-12-29 23:15:00,41867.4,42000.0,41867.3,42000.0,41964.5,13.35291784,311.0
205,2023-12-29 23:30:00,42000.0,42000.0,41999.8,42000.0,41999.9,8.05145103,177.0
206,2023-12-29 23:45:00,42000.0,42114.2,42000.0,42097.9,42059.8,77.18191014,375.0
207,2023-12-30 00:00:00,42097.9,42114.8,42040.0,42110.2,42094.7,32.29383912,228.0
208,2023-12-30 00:15:00,42114.8,42200.0,42114.0,42184.0,42144.5,28.66754415,248.0
209,2023-12-30 00:30:00,42183.9,42184.0,42119.8,42122.4,42152.8,26.03493223,193.0
210,2023-12-30 00:45:00,42123.2,42174.6,42123.2,42123.3,42161.2,1.95557692,108.0
211,2023-12-30 01:00:00,42123.3,42133.4,42107.9,42108.0,42109.3,10.58221085,138.0
212,2023-12-30 01:15:00,42108.0,42158.9,42108.0,42140.8,42131.3,3.9162786,176.0
213,2023-12-30 01:30:00,42136.7,42215.2,42136.6,42194.0,42178.9,7.59283574,199.0
214,2023-12-30 01:45:00,42187.5,42200.0,42167.4,42168.6,42186.1,5.35991706,133.0
215,2023-12-30 02:00:00,42168.6,42170.0,42166.0,42166.1,42169.7,14.72247549,113.0
216,2023-12-30 02:15:00,42166.1,42169.9,42132.3,42157.9,42143.9,1.29722341,115.0
217,2023-12-30 02:30:00,42157.9,42157.9,42000.0,42000.0,42133.3,16.97552342,161.0
218,2023-12-30 02:45:00,42000.0,42004.6,41867.3,41915.8,41940.6,12.94131006,219.0
219,2023-12-30 03:00:00,41915.3,42013.3,41915.3,42010.0,41985.0,5.69722749,169.0
220,2023-12-30 03:15:00,42010.0,42010.1,41834.1,41834.4,41911.3,14.92922426,257.0
221,2023-12-30 03:30:00,41834.2,41976.0,41834.1,41942.3,41892.4,8.33828037,184.0
222,2023-12-30 03:45:00,41942.4,41998.3,41926.0,41979.1,41958.1,17.97596435,169.0
223,2023-12-30 04:00:00,41979.2,42065.7,41979.2,42039.0,42009.8,2.02397888,131.0
224,2023-12-30 04:15:00,42038.9,42059.8,42038.9,42039.0,42040.4,1.44079772,116.0
225,2023-12-30 04:30:00,42039.0,42047.9,42001.1,42043.3,42039.1,5.42801372,136.0
226,2023-12-30 04:45:00,42043.3,42043.3,41981.7,42005.1,42028.9,33.94142632,161.0
227,2023-12-30 05:00:00,42005.0,42073.9,41991.0,42047.6,42026.0,3.12514845,139.0
228,2023-12-30 05:15:00,42038.8,42104.7,42038.7,42075.1,42073.6,9.03427252,128.0
229,2023-12-30 05:30:00,42075.0,42075.1,42068.1,42074.9,42075.0,1.26518614,69.0
230,2023-12-30 05:45:00,42075.0,42112.8,42074.9,42110.1,42098.4,1.7586929,91.0
231,2023-12-30 06:00:00,42110.1,42168.9,42110.1,42151.0,42138.3,12.98558398,180.0
232,2023-12-30 06:15:00,42151.0,42151.1,42055.1,42058.6,42126.0,31.65060839,171.0
233,2023-12-30 06:30:00,42058.5,42085.3,42057.3,42061.8,42059.2,12.47736026,118.0
234,2023-12-30 06:45:00,42061.8,42100.8,42057.6,42057.7,42069.9,10.27854365,115.0
235,2023-12-30 07:00:00,42057.8,42074.3,42057.7,42074.2,42061.2,0.44365807,72.0
236,2023-12-30 07:15:00,42074.2,42110.0,42010.0,42015.6,42055.7,3.8184954,100.0
237,2023-12-30 07:30:00,42015.6,42018.3,41974.6,41976.1,41995.6,5.43611515,140.0
238,2023-12-30 07:45:00,41976.1,41988.8,41948.8,41948.8,41964.7,3.9678012,138.0
239,2023-12-30 08:00:00,41948.9,41986.2,41931.5,41986.2,41953.3,5.63445479,147.0
240,2023-12-30 08:15:00,41986.2,41986.2,41854.0,41854.0,41886.8,13.01632848,241.0
241,2023-12-30 08:30:00,41854.0,41903.1,41767.5,41767.6,41811.9,11.53578522,222.0
242,2023-12-30 08:45:00,41767.5,41780.1,41595.1,41595.1,41692.9,42.08560425,459.0
243,2023-12-30 09:00:00,41594.3,41732.0,41590.1,41590.2,41637.2,19.45797956,225.0
244,2023-12-30 09:15:00,41590.1,41669.8,41590.1,41620.0,41628.0,20.88868239,340.0
245,2023-12-30 09:30:00,41620.1,41670.7,41551.8,41555.1,41601.8,10.78140832,222.0
246,2023-12-30 09:45:00,41555.1,41692.6,41555.1,41692.5,41646.0,5.15971167,136.0
247,2023-12-30 10:00:00,41692.6,41764.2,41692.6,41730.1,41730.0,8.83620387,152.0
248,2023-12-30 10:15:00,41730.1,41733.5,41696.8,41715.0,41717.4,3.28162108,121.0
249,2023-12-30 10:30:00,41715.0,41768.1,41715.0,41768.1,41722.7,5.44554062,92.0
250,2023-12-30 10:45:00,41768.0,41802.6,41768.0,41799.9,41799.3,24.32164759,122.0
251,2023-12-30 11:00:00,41799.9,41933.2,41799.8,41933.2,41853.0,7.05205739,174.0
252,2023-12-30 11:15:00,41933.2,41949.9,41915.0,41915.0,41931.1,3.73596232,111.0
253,2023-12-30 11:30:00,41915.1,41915.1,41856.3,41891.2,41891.9,3.56071755,79.0
254,2023-12-30 11:45:00,41891.2,41921.1,41891.2,41913.0,41911.8,7.84426142,94.0
255,2023-12-30 12:00:00,41913.1,42018.9,41913.0,42011.1,41977.8,6.14826019,149.0
256,2023-12-30 12:15:00,42011.2,42044.1,42011.0,42044.1,42015.2,16.13659995,124.0
257,2023-12-30 12:30:00,42044.6,42100.0,41927.4,41938.1,42025.8,20.40046335,180.0
258,2023-12-30 12:45:00,41941.4,42007.0,41938.1,41978.1,41965.1,12.31314102,127.0
259,2023-12-30 13:00:00,41978.2,42024.1,41962.2,41962.3,42016.1,2.84328298,106.0
260,2023-12-30 13:15:00,41962.2,41962.2,41927.4,41943.9,41930.6,5.70635028,96.0
261,2023-12-30 13:30:00,41943.9,41995.4,41943.8,41986.4,41955.3,11.31526017,117.0
262,2023-12-30 13:45:00,41986.4,42035.7,41953.2,42034.3,41982.4,6.45709965,102.0
263,2023-12-30 14:00:00,42034.3,42220.9,42034.2,42186.5,42167.8,25.39293944,247.0
264,2023-12-30 14:15:00,42186.4,42208.7,42082.0,42101.5,42143.9,10.70121113,213.0
265,2023-12-30 14:30:00,42101.6,42133.1,42091.6,42128.5,42110.6,9.94554947,139.0
266,2023-12-30 14:45:00,42138.2,42222.2,42138.2,42222.1,42191.7,90.88871612,213.0
267,2023-12-30 15:00:00,42222.2,42289.8,42204.8,42258.4,42266.1,11.03179245,203.0
268,2023-12-30 15:15:00,42258.5,42258.5,42200.0,42214.9,42213.2,2.1096204,122.0
269,2023-12-30 15:30:00,42214.9,42287.1,42201.1,42267.2,42239.1,2.05725284,145.0
270,2023-12-30 15:45:00,42267.3,42423.7,42267.3,42391.1,42368.3,34.33338676,383.0
271,2023-12-30 16:00:00,42391.1,42550.0,42369.7,42550.0,42460.9,54.43718651,441.0
272,2023-12-30 16:15:00,42550.0,42569.0,42490.1,42499.7,42551.3,34.33529627,261.0
273,2023-12-30 16:30:00,42499.6,42570.0,42450.2,42450.2,42544.2,41.25104169,229.0
274,2023-12-30 16:45:00,42450.1,42458.1,42386.6,42386.7,42403.3,23.15267885,220.0
275,2023-12-30 17:00:00,42386.7,42418.2,42300.1,42300.1,42328.5,38.68305298,299.0
276,2023-12-30 17:15:00,42300.2,42525.0,42274.5,42525.0,42403.2,14.69889697,209.0
277,2023-12-30 17:30:00,42525.0,42577.2,42457.0,42474.9,42558.3,30.61559398,393.0
278,2023-12-30 17:45:00,42470.2,42515.4,42453.1,42496.1,42468.6,5.83358245,210.0
